,User_name,Sentiment,User_flr,sText,Text
2020-06-20 00:04:29,Gambiste1,0,6008,$NKERT @INCANALYTICAL: THE OTHER DAY MORE THAN 95% OF THE NYSE STOCKS TRADED ABOVE THEIR 50 DAY MOVING AVERAGE. LAST THIS OCCURRED WAS IN 2009.…,RT @IncAnalytical: The other day more than 95% of the NYSE Stocks traded above their 50 Day Moving Average. Last this occurred was in 2009.…
2020-06-20 00:09:55,B_Ball_Stuff,0,228,$NKE,Nike Men's The Air Overplay IX Basketball Shoe https://t.co/NzXeWOcTuV #overplay #basketball #shoe $NKE
2020-06-20 00:18:33,P_Dubbel,0,24,$NKERT @INCANALYTICAL: THE OTHER DAY MORE THAN 95% OF THE NYSE STOCKS TRADED ABOVE THEIR 50 DAY MOVING AVERAGE. LAST THIS OCCURRED WAS IN 2009.…,RT @IncAnalytical: The other day more than 95% of the NYSE Stocks traded above their 50 Day Moving Average. Last this occurred was in 2009.…
2020-06-20 00:25:29,CSIMarket,0,885,"$NKE AMID #APPAREL,FOOTWEARANDACCESSORIESINDUSTRY, IS ABOUT TO PUBLISH ON HTTPS://T.CO/SAVSNU1XBB FOURTH QUARTER AND FISCAL YEAR INCOME ON JUNE 22 HTTPS://T.CO/1WWNLIWUPS","$NKE #Income #Nike $NKE amid #Apparel,FootwearandAccessoriesIndustry, is about to publish on https://t.co/savSNU1XbB fourth quarter and fiscal year Income on June 22 https://t.co/1wwnlIwuPs"
2020-06-20 00:33:00,PytheasThe,0,501,$NKERT @INCANALYTICAL: THE OTHER DAY MORE THAN 95% OF THE NYSE STOCKS TRADED ABOVE THEIR 50 DAY MOVING AVERAGE. LAST THIS OCCURRED WAS IN 2009.…,RT @IncAnalytical: The other day more than 95% of the NYSE Stocks traded above their 50 Day Moving Average. Last this occurred was in 2009.…
2020-06-20 00:43:32,swagafiedkicks,0,691,$NKE,RT @B_Ball_Stuff: Nike Men's The Air Overplay IX Basketball Shoe https://t.co/NzXeWOcTuV #overplay #basketball #shoe $NKE
2020-06-20 02:19:45,EarningsAhead,0,1212,$NKE,"Look ahead - Jun 22, 2020 
https://t.co/A6sE53oue9

➡ Apple's Developers Conference
➡ Amazon's Fashion Sale
➡ Earnings: Nike, Darden
➡ Bank stress tests

$AAPL $AMZN $DRI $NKE"
2020-06-20 02:40:15,newsfilterio,0,2025,$NKE ,Francesca's Shares Drop Due to Drab Preliminary Q1 Results $NKE $SKX $DECK $FRAN https://t.co/tRINX49UK6
2020-06-20 04:42:21,FC93619965,0,91,$NKE AS WELL. RIDE ON THE SECULAR GROWTH SPORTWEAR TREND WITH DIRECT-TO-CONSUMER FOCUS. CLEAR LEADER.,@soonervaluecap Probably $NKE as well. Ride on the secular growth sportwear trend with direct-to-consumer focus. Clear leader.
2020-06-20 05:33:21,Tickeron,0,4585,$NKE'S IN DOWNTREND: MOVING AVERAGE CONVERGENCE DIVERGENCE (MACD) HISTOGRAM CROSSES BELOW SIGNAL LINE. VIEW ODDS FOR THIS AND OTHER INDICATORS: HTTPS://T.CO/HAO5MF41KS #STOCKMARKET #STOCK #TECHNICALANALYSIS #MONEY #TRADING #INVESTING #DAYTRADING #NEWS #TODAY HTTPS://T.CO/1RQHAOCWFP,$NKE's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram crosses below signal line. View odds for this and other indicators: https://t.co/HaO5mF41KS #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/1RQHAOcWfp
2020-06-20 06:06:08,SwingTradeBot,0,6836,"$NKE TECHNICAL ALERTS: NON-ADX 1,2,3,4 BULLISH, GOLDEN CROSS, AND 20 DMA RESISTANCE  HTTPS://T.CO/94VLCJ6W89","$NKE technical alerts: Non-ADX 1,2,3,4 Bullish, Golden Cross, and 20 DMA Resistance  https://t.co/94Vlcj6W89"
2020-06-20 07:52:57,MarketChmln,0,4375,"$NKE TO REPORT EARNINGS ON JUN 25 AMC, WITH AN EXPECTED MOVE OF ±7.3% HTTPS://T.CO/F41UCQHGWX","$NKE to report earnings on Jun 25 AMC, with an expected move of ±7.3% https://t.co/f41ucQHGwX"
2020-06-20 08:18:14,newsfilterio,0,2025,$NKE ,"Here are some under-the-radar calls from analysts this week: Nike, Microsoft, Best Buy &amp; more $TMUS $NKE $CNC $SAIC $MSFT https://t.co/W6PnsgD5Sw"
2020-06-20 08:21:58,HealthcareBeat,0,575,$NKE ,"Here are some under-the-radar calls from analysts this week: Nike, Microsoft, Best Buy &amp; more $TMUS $NKE $CNC $SAIC $MSFT https://t.co/h6F7Gawad0"
2020-06-20 08:22:38,stock_dog,1,25,"$NKE, BUT IT DIDN’T PERFORM WELL. UFF, NOW I CAN'T AFFORD TO BUY NEW SNEAKERS AND I NEED MORE COINS TO TRY WEEKLY CONTESTS... HTTPS://T.CO/YAEA2JR1F1","playing this week, i picked $NKE, but it didn’t perform well. uff, now i can't afford to buy new sneakers and i need more coins to try weekly contests... https://t.co/YaeA2jr1F1"
2020-06-20 08:34:54,FC93619965,1,91,"$NKE, BEST SPORTSWEAR SECULAR GROWTH PLAY.","@eWhispers @Nike @riteaid @darden @Winnebago @mccormickspices @IHSMarkit @Accenture @kbhome @sotherlyhotels @FactSet $NKE, best sportswear secular growth play."
2020-06-20 08:35:12,Alpha_Bronze,0,383,"$NKE #RUNHAPPY #NIKE
HTTPS://T.CO/VJGSFBIEGH","A pair of iconic Nike shoes could draw $150,000 at auction $NKE #runhappy #Nike
https://t.co/VJGSFBieGH"
2020-06-20 08:52:28,Gambiste1,1,6008,"$NKE, BUT IT DIDN’T PERFORM WELL. UFF, NOW I CAN'T AFFORD TO BUY NEW SNEAKERS AND I NEED MORE CO…","RT @stock_dog: playing this week, i picked $NKE, but it didn’t perform well. uff, now i can't afford to buy new sneakers and i need more co…"
2020-06-20 09:00:02,sunshineavenue8,0,180,$NKE 1.19 ,$UAA short interest ratio is 5.42 on 2019-05-31 https://t.co/ZAqFO50T4X $SKX 6.44 $NKE 1.19 $PVH 1.41
2020-06-20 09:16:44,Financial_Orbit,0,10429,$NKE A PARTICULAR FOCUS FOR ME... HTTPS://T.CO/O71XZOJCPZ,$MKC and $NKE a particular focus for me... https://t.co/o71XZOJcpZ
2020-06-20 10:06:09,psk2329,0,9112,$NKE ,Slow earnings week but a couple good ones. $NKE $RAD $DRI https://t.co/vlS23Skr84
2020-06-20 10:06:50,moon_shine15,0,11422,$NKE ,RT @psk2329: Slow earnings week but a couple good ones. $NKE $RAD $DRI
2020-06-20 10:14:45,GemsBot,0,827,$NKE ,"7 of 10 $MSFT $NKE $PFE For swing trades the daily timeframe is used. SSI also works well with 30 minutes timeframe for intraday trades and 5 minutes for scalp trades, but you need to install the SSI on your computer for those. ... https://t.co/tcYApfYHIC https://t.co/mzu6m7ha8O"
2020-06-20 10:36:34,ClarkSchultz,0,409,$NKE ,"Stocks to watch next week include Nike (earnings), Apple (#WWDC conference), Ford (F-150 reveal), California sports betting plays and lots of stressed banks. https://t.co/2mpmTvydLJ $NKE $AAPL $F $C $JPM $GS $WFC https://t.co/tP4lkbWmrz"
2020-06-20 10:41:07,SwingAndOption,0,55,$NKE ,"Joining link! https://t.co/eDHbrnRPjC

$aapl $amzn $ba $bhc $crm $cmg $ge $hlf $iep $ibm $pep $ko $mcd $qsr $sbux $msft $fb $nke $brk $btc $tst $tsla $fb $nflx $msft $btc $pfe $ms $gs $jpm $bac $c $cs $pg $uber $htz $gm https://t.co/7QzSqy1xYV"
2020-06-20 10:44:45,PipsToDollars,0,11061,$NKE ,"$MKC $NKE $DRI

McCormick, Nike and Darden Earnings on Tap in Week Ahead https://t.co/zcAJoT4Fza"
2020-06-20 10:45:47,OMillionaires,0,66585,"$NKE 6.1%
","Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%
$MKC 6.7%
$INFO 9.1%
$KBH 15.5%
$BB 12.5%
$ACN 6.1%
$SNX 17.3%
$GMS 10.9%
$EPAC 20.8%
$PDCO 17.6%"
2020-06-20 10:48:45,c_labrinos,0,258,"$NKERT @SWINGANDOPTION: JOINING LINK! HTTPS://T.CO/EDHBRNRPJC

","RT @SwingAndOption: Joining link! https://t.co/eDHbrnRPjC

$aapl $amzn $ba $bhc $crm $cmg $ge $hlf $iep $ibm $pep $ko $mcd $qsr $sbux $msft…"
2020-06-20 10:52:09,piyushpant,1,39,$NKE BUSINESS HOLDING UP BY THE LOOKS OF IT. EARNINGS NEXT WEEK SHOULD BE INTERESTING,"https://t.co/WbSiJjovKw
$nke business holding up by the looks of it. Earnings next week should be interesting"
2020-06-20 10:52:34,MarcoDaCostaFX,0,4402,$NKE ,RT @psk2329: Slow earnings week but a couple good ones. $NKE $RAD $DRI
2020-06-20 10:53:37,OpenOutcrier,0,55282,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 10:57:27,johnscharts,0,68789,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:00:02,WhatDidAAPLDo,0,12,"$NKERT @CLARKSCHULTZ: STOCKS TO WATCH NEXT WEEK INCLUDE NIKE (EARNINGS), APPLE (#WWDC CONFERENCE), FORD (F-150 REVEAL), CALIFORNIA SPORTS BETTI…","RT @ClarkSchultz: Stocks to watch next week include Nike (earnings), Apple (#WWDC conference), Ford (F-150 reveal), California sports betti…"
2020-06-20 11:01:33,wladams77,0,328,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:04:03,AlertTrade,0,139067,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:04:30,SamCamp75,0,810,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:11:54,PhillyParsons,0,189,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:13:02,freddyasubero,0,801,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 11:30:35,stockholderusa,0,120,"$NKE,…","RT @FC93619965: @eWhispers @Nike @riteaid @darden @Winnebago @mccormickspices @IHSMarkit @Accenture @kbhome @sotherlyhotels @FactSet $NKE,…"
2020-06-20 11:35:03,thegreenisback,0,87,$NKE ,3 Stocks Warren Buffett Would Love @themotleyfool #stocks $LULU $NKE $TWTR $BRK.A $BRK.B https://t.co/u9Hvjt2tKu
2020-06-20 11:35:15,notdumbmoney,0,10,"$NKE
.
.
#STOCKS… HTTPS://T.CO/IOOJWOD784","Next week’s large and mega cap earnings announcements 📢
.
Monday, 22 Jun 2020: none
Tuesday, 23 Jun 2020: $INFO
Wednesday, 24 Jun 2020: $HTHT, $PAYX
Thursday, 25 Jun 2020: $ACN, $MKC, $FDS, $NKE
.
.
#stocks… https://t.co/iOojwOD784"
2020-06-20 11:56:34,gilmoreport,1,6833,$NKE AS A POSSIBLE POD IN PROGRESS. ON FRIDAY IT OFFERED A PERFECT SHORT ENTRY AT THE CENTURY MARK AND THEN PLUMMETED BELOW THE 10-DMA AND 20-DEMA ON HEAVY VOLUME. #EATMYSHORTS HTTPS://T.CO/J3I2TUK0LM,On Wednesday I tweeted the weekly chart of $NKE as a possible POD in progress. On Friday it offered a perfect short entry at the Century Mark and then plummeted below the 10-dma and 20-dema on heavy volume. #EatMyShorts https://t.co/J3I2Tuk0LM
2020-06-20 12:20:53,DaliaPlatas,0,379,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 12:32:34,PositiveInvst,0,119,"$NKE

 HTTPS://T.CO/1SH3FHGGSQ","Here are 3 stocks I'd be buying if we see another #StockMarketCrash2020 $TSLA $UBER $NKE

 https://t.co/1Sh3FhGGsQ"
2020-06-20 12:33:35,c_labrinos,0,258,"$NKE

 HTTPS://T.CO/1SH3FHGGSQ","RT @PositiveInvst: Here are 3 stocks I'd be buying if we see another #StockMarketCrash2020 $TSLA $UBER $NKE

 https://t.co/1Sh3FhGGsQ"
2020-06-20 12:56:25,ElliottForecast,1,21803,$NKE THE INSTRUMENT CAN DROP INTO A BUYING AREA AROUND THE ,"$NKE The Instrument can drop into a buying area around the $89.44 area, again if the $SPY due to a YEN dynamic, a very nice buying opportunity for minimum three waves bounce. #elliottwave #trading"
2020-06-20 12:57:12,BrunoRo79283513,1,63,$NKE THE INSTRUMENT CAN DROP INTO A BUYING AREA AROUND THE ,"RT @ElliottForecast: $NKE The Instrument can drop into a buying area around the $89.44 area, again if the $SPY due to a YEN dynamic, a very…"
2020-06-20 12:59:52,jmysct0,0,450,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 13:00:14,Glylick,0,166,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 13:02:34,ControltheTrade,0,455,"$NKE, ","#earnings picking up a bit, good opportunities with $NKE, $RAD , $WGO and more 
Volatility should be in full effect come End of June and July.

Bulls, don’t be complacent, careful.... https://t.co/EjGBWIJ1Rh"
2020-06-20 13:17:14,ErnestMEdsel1,-1,537,$NKE THAT MAKES BILLIONS FROM USA BLACKS? DITTO RICH WHITE TECH MONOPOLY BILLIONAIRE PARASITES @BILLGATES @TIM_COOK @LAURENEPOWELL ,@Terrence_STR P.S. can you name me one senior black exec at Nike $NKE that makes billions from USA blacks? Ditto Rich White Tech Monopoly Billionaire Parasites @BillGates @tim_cook @laurenepowell $MSFT $IBM $DIS $ACN $CERN #Cerner Deloitte Consulting. Ask Jack Dorsey at $TWTR.
2020-06-20 13:36:13,TopGunFP,0,1802,$NKE (THURSDAY AFTERNOON) HTTPS://T.CO/G2PXIP0NEW,Geez: Super slow earnings week coming up $KBH (Wed Afternoon) $DRI (Thursday Morning) $NKE (Thursday Afternoon) https://t.co/g2PxIp0nEw
2020-06-20 13:37:51,ObviousInvestor,0,468,$NKE ,"When will $MSFT touch 200..

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI"
2020-06-20 13:38:54,investwithBSF,0,138,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 13:42:41,ObviousInvestor,0,468,$NKE ,"$NKE (Nike) reporting earnings next week, what are you expecting, Where will Nike go ?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI"
2020-06-20 13:48:12,c_labrinos,0,258,"$NKE (NIKE) REPORTING EARNINGS NEXT WEEK, WHAT ARE YOU EXPECTING, WHERE WILL NIKE GO ?

","RT @ObviousInvestor: $NKE (Nike) reporting earnings next week, what are you expecting, Where will Nike go ?

$AMZN $AAPL $AMD $BA $BABA $FB…"
2020-06-20 13:48:34,c_labrinos,0,258,$NKERT @OBVIOUSINVESTOR: WHEN WILL ,"RT @ObviousInvestor: When will $MSFT touch 200..

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $…"
2020-06-20 13:50:47,SwingAndOption,0,55,$NKE ,"Start from here! https://t.co/eDHbrnRPjC

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI https://t.co/sTWzDpBnsH"
2020-06-20 13:52:34,ObviousInvestor,0,468,$NKE ,"In your opinion which is the most overvalued stock at the moment ?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-20 14:04:24,c_labrinos,0,258,"$NKERT @SWINGANDOPTION: START FROM HERE! HTTPS://T.CO/EDHBRNRPJC

","RT @SwingAndOption: Start from here! https://t.co/eDHbrnRPjC

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $…"
2020-06-20 14:04:26,c_labrinos,-1,258,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION WHICH IS THE MOST OVERVALUED STOCK AT THE MOMENT ?

","RT @ObviousInvestor: In your opinion which is the most overvalued stock at the moment ?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GO…"
2020-06-20 14:18:45,ThomasPhilipp6,0,128,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 14:22:28,ObviousInvestor,0,468,$NKE ,"In your opinion when will Apple touch 370-400$ bracket?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-20 14:29:58,Gambiste1,-1,6008,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION WHICH IS THE MOST OVERVALUED STOCK AT THE MOMENT ?

","RT @ObviousInvestor: In your opinion which is the most overvalued stock at the moment ?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GO…"
2020-06-20 14:34:27,c_labrinos,0,258,$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION WHEN WILL APPLE TOUCH 370-400,"RT @ObviousInvestor: In your opinion when will Apple touch 370-400$ bracket?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $…"
2020-06-20 14:38:14,DrTony44,0,3492,$NKE ,"RT @PipsToDollars: $MKC $NKE $DRI

McCormick, Nike and Darden Earnings on Tap in Week Ahead https://t.co/zcAJoT4Fza"
2020-06-20 14:49:50,ObviousInvestor,0,468,$NKE ,"In your opinion, where will Dow Jones be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-20 14:51:55,ObviousInvestor,0,468,$NKE ,"In your opinion, where will NASDAQ be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-20 14:53:51,tasciccac,0,2717,$NKE ,$DJIA WKLY Best performance $WBA $MSFT $CAT $AAPL $PG $TRV $UNH $MMM $MRK $WMT Worst $XOM $JPM $CVX $MCD $BA $DIS $PFE $RTX $AXP $NKE $VZ #Ichimoku #Dashboard https://t.co/tCriIAIeFo
2020-06-20 14:54:16,ThePupOfWallSt,0,3740,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 14:54:31,ObviousInvestor,0,468,$NKE ,"In your opinion, where will S&amp;P 500 be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT"
2020-06-20 14:57:51,TipochegG,0,6,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 15:04:03,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION, WHERE WILL NASDAQ BE BY THE END OF NEXT WEEK?

","RT @ObviousInvestor: In your opinion, where will NASDAQ be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL…"
2020-06-20 15:04:13,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION, WHERE WILL S&AMP;P 500 BE BY THE END OF NEXT WEEK?

","RT @ObviousInvestor: In your opinion, where will S&amp;P 500 be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL…"
2020-06-20 15:11:32,Freedomtrader47,1,117,"$NKE EARNINGS AFTER CLOSE NEXT THURS

SHOULD BE SOME EASY ","$NKE earnings after close next thurs

should be some easy $ friday morning"
2020-06-20 15:11:40,SelenaMaranjian,0,2297,$NKE ,"3 Stocks That Turned $1,000 Into $250,000 @themotleyfool #stocks $SBUX $COST $NKE $WMT $AMZN #investing #amazon #costco #starbucks #nike #walmart https://t.co/qh4sWnyEOj"
2020-06-20 15:12:26,oilbot123,0,185,$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION WHEN WILL APPLE TOUCH 370-400,"RT @ObviousInvestor: In your opinion when will Apple touch 370-400$ bracket?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $…"
2020-06-20 15:12:45,oilbot123,0,185,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION, WHERE WILL DOW JONES BE BY THE END OF NEXT WEEK?

","RT @ObviousInvestor: In your opinion, where will Dow Jones be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOO…"
2020-06-20 15:12:48,oilbot123,0,185,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION, WHERE WILL NASDAQ BE BY THE END OF NEXT WEEK?

","RT @ObviousInvestor: In your opinion, where will NASDAQ be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL…"
2020-06-20 15:12:54,oilbot123,0,185,"$NKERT @OBVIOUSINVESTOR: IN YOUR OPINION, WHERE WILL S&AMP;P 500 BE BY THE END OF NEXT WEEK?

","RT @ObviousInvestor: In your opinion, where will S&amp;P 500 be by the end of next week?

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL…"
2020-06-20 15:13:10,adb109,0,130,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 15:17:01,sunshineavenue8,0,180,$NKE 1.19,$UAA short interest ratio is 5.42 on 2019-05-31 https://t.co/ZAqFO50T4X $GES 6.57 $SKX 6.44 $NKE 1.19
2020-06-20 15:19:44,yourMTLbroker,0,6462,"$NKE, ","I'm starting to think that companies that are selling ''America'' have good odds of being successful because so many folks look up to the US, so when companies with a solid American identity expand overseas, it works out well.

$SBUX, $MCD, $NKE, $NYT"
2020-06-20 15:26:41,ConsumerFeed,1,5118,$NKE PT RAISED TO ,Nike $NKE PT Raised to $95.00 https://t.co/9Z3wCWeFes
2020-06-20 15:27:30,bbnsnews,1,210,$NKE PT RAISED TO ,Nike $NKE PT Raised to $95.00 at Robert W. Baird  https://t.co/qtKSmfVt9e
2020-06-20 15:33:46,Traderideas1,0,668,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 15:42:30,capitanwhatafak,0,314,"$NKE 6.1%
","RT @OMillionaires: Some implied moves for #earnings next week:

$NKE 6.1%
$WGO 16.3%
$FDS 8.6%
$AVAV 14.9%
$LZB 15.9%
$RAD 16.8%
$DRI 15.6%…"
2020-06-20 15:48:28,StockMKTNewz,0,3212,$NKE PFIZER ,"30 stocks that make up the $DJIA

3M $MMM $AXP Apple $AAPL Boeing $BA $CAT $CVX $CSCO Coke-Cola $KO Disney $DIS $DD $XOM $GS Home Depot $HD $IBM Intel $INTC $JNJ $JPM McDonalds $MCD $MRK Microsoft $MSFT Nike $NKE Pfizer $PFE $PG $TRV Raytheon $RTX $UNH $VZ $V Walmart $WMT $WBA https://t.co/KtIsnTgOaL"
2020-06-20 15:49:08,c_labrinos,1,258,$NKERT @STOCKMKTNEWZ: 30 STOCKS THAT MAKE UP THE ,"RT @StockMKTNewz: 30 stocks that make up the $DJIA

3M $MMM $AXP Apple $AAPL Boeing $BA $CAT $CVX $CSCO Coke-Cola $KO Disney $DIS $DD $XOM…"
