,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-13 16:58:58,2020-05-13 16:58:58-04:00,FakkaFranz,"@apollotradingsd GE was once in the same spot, XON, IBM, AT&amp;T, GM, DD, PM, WMT

I got these by googleing, I dunno shit, but they were all the most valueable companies in the market once. Look where some of them are now. Itd be foolish to expect all FANGs to attain UST status, because they ≠ USTs",1,2020-05-13 20:58:58,138
2020-05-13 17:25:06,2020-05-13 17:25:06-04:00,OptionAlarm,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/FUDO0Bs0x9? Winning Option Swing Trades Since 2006  $AMZN $AAPL $WMT $NFLX",1,2020-05-13 21:25:06,2943
2020-05-13 18:13:37,2020-05-13 18:13:37-04:00,moenichedee,"@web @digitallynativ @damian_soong Thx Web 🙏🏽 Actually worked at both WMT &amp; AMZN last year, and had the chance to review P&amp;L’s at both so have strong intuition on overall rev 😬",1,2020-05-13 22:13:37,3513
2020-05-13 18:25:17,2020-05-13 18:25:17-04:00,1frugalreality,"With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock just for signing up and adding as little as $100 for additional free shares with no trading necessary 
https://t.co/x8Q7tE7LXs $AMZN $GOOG #AAPL $WMT https://t.co/aan3SsrzLJ",1,2020-05-13 22:25:17,3213
2020-05-13 18:25:22,2020-05-13 18:25:22-04:00,vip4me,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:22,120
2020-05-13 18:25:29,2020-05-13 18:25:29-04:00,TheCouponTown,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:29,594
2020-05-13 18:25:36,2020-05-13 18:25:36-04:00,Queercents,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:36,551
2020-05-13 18:25:41,2020-05-13 18:25:41-04:00,HoustonGay,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:41,1355
2020-05-13 18:25:47,2020-05-13 18:25:47-04:00,dfwgay,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:47,1839
2020-05-13 18:25:59,2020-05-13 18:25:59-04:00,gaygod,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:25:59,1478
2020-05-13 18:26:03,2020-05-13 18:26:03-04:00,boytoy,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:26:03,1200
2020-05-13 18:26:22,2020-05-13 18:26:22-04:00,GayClubs,RT @1frugalreality: With the market down it's a great time to invest in the future #stockmarket - Here are a few ways to get #freestock jus…,1,2020-05-13 22:26:22,1847
2020-05-13 19:02:15,2020-05-13 19:02:15-04:00,BrightonCap,"@tmwpgwheat @HarvestTrader Better operating margins than any grocery store, incl TGT and WMT. https://t.co/AYY5fYqJkf",1,2020-05-13 23:02:15,3513
2020-05-13 19:36:02,2020-05-13 19:36:02-04:00,PaymntAdvisors,"Not sure about this. I still go to $AMZN first before $WMT
Why Walmart is the Next Blue Ocean Opportunity for Ecommerce Marketers https://t.co/o718rPN7nm",1,2020-05-13 23:36:02,742
