,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-15 11:18:08,2020-05-15 11:18:08-04:00,Investidea1,"$SNE Sony PlayStation surpassed $AMZN Amazon $AAPL $GOOG YouTube as the most loved Brand! The Most Loved Brands, by Generation https://t.co/ioFYrDxSse $TGT $DIS $F $FCAU $NTDOY $MSFT $AAPL $TSLA $DMLRY $WMT $ARGGY  https://t.co/Cs9ZUh4r5J",1,2020-05-15 15:18:08,192
2020-05-15 11:18:33,2020-05-15 11:18:33-04:00,mridul_wmt,Yale's Most Popular Class Ever Is Available Free Online https://t.co/tkiTpV6vgx https://t.co/kopPafRpO1,1,2020-05-15 15:18:33,336
2020-05-15 11:24:24,2020-05-15 11:24:24-04:00,stockman1301,"RT @Investidea1: $SNE Sony PlayStation surpassed $AMZN Amazon $AAPL $GOOG YouTube as the most loved Brand! The Most Loved Brands, by Genera…",1,2020-05-15 15:24:24,2670
2020-05-15 13:25:08,2020-05-15 13:25:08-04:00,OptionAlarm,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/m0dnOBnNO5? Winning Option Swing Trades Since 2006  $WYNN $WMT $AMD $INTC",1,2020-05-15 17:25:08,2945
2020-05-15 15:55:54,2020-05-15 15:55:54-04:00,DavidBeard741,$WMT Great example of options expiring going into earnings and how it could effect pps https://t.co/U0eAOP42Zf,1,2020-05-15 19:55:54,267
2020-05-15 16:01:41,2020-05-15 16:01:41-04:00,mkcmkc24,"Enjoy $10 off your first order from Walmart Grocery.
https://t.co/lpfwxiBeoQ",1,2020-05-15 20:01:41,104
2020-05-15 16:13:43,2020-05-15 16:13:43-04:00,DavidBeard741,"Great article about “pinning”, and $WMT today was a great example of it 

https://t.co/lnDUfBSHQX",1,2020-05-15 20:13:43,267
2020-05-15 17:13:00,2020-05-15 17:13:00-04:00,SwaggyStocks,WallStreetBets popular tickers by comment volume and sentiment. $TSLA $DIS $DKNG $WMT $VTIQ $NVDA https://t.co/dKfrqAtuUW,1,2020-05-15 21:13:00,1822
2020-05-15 17:20:20,2020-05-15 17:20:20-04:00,realpristinecap,$WMT expired in the money for max gain https://t.co/puuSKXJjSj,1,2020-05-15 21:20:20,303
2020-05-15 17:25:06,2020-05-15 17:25:06-04:00,OptionAlarm,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/xyykmWLlay? Winning Option Swing Trades Since 2006  $AMZN $AAPL $WMT $NFLX",1,2020-05-15 21:25:06,2945
2020-05-15 18:41:32,2020-05-15 18:41:32-04:00,Gambiste1,RT @DavidBeard741: $WMT Great example of options expiring going into earnings and how it could effect pps https://t.co/U0eAOP42Zf,1,2020-05-15 22:41:32,5021
2020-05-15 18:42:13,2020-05-15 18:42:13-04:00,Gambiste1,"RT @DavidBeard741: Great article about “pinning”, and $WMT today was a great example of it 

https://t.co/lnDUfBSHQX",1,2020-05-15 22:42:13,5021
2020-05-15 18:45:07,2020-05-15 18:45:07-04:00,Gambiste1,RT @realpristinecap: $WMT expired in the money for max gain https://t.co/puuSKXJjSj,1,2020-05-15 22:45:07,5021
2020-05-15 18:45:28,2020-05-15 18:45:28-04:00,Gambiste1,RT @BlackwellKenny: @OptionsAction Happy Friday! Any thoughts on $WMT ER next week?,1,2020-05-15 22:45:28,5021
