User_name,Freq,Score,Flr
healthylivingHe,2,78,39
michellem547,2,218,109
Bloop4u,2,90,45
taracats522,2,218,109
mrsyoungbd2,2,2706,1353
janeinak,2,2708,1354
CeceinSwmn,2,978,489
barbatostargs,2,978,489
julio__duno,2,980,490
ValeriansRealm,2,200,100
js_tribe,2,158,79
Justin_Zepperi,2,980,490
hmtozcetin,2,2678,1339
CrazyCommonCens,2,2680,1340
oniewa,2,986,493
DTCsmsf,2,2682,1341
crucible3,2,2682,1341
EttySh,2,2684,1342
ofgoodcheer,2,984,492
rashidwarsame,2,984,492
pjdrummerman,2,2688,1344
touch128,2,90,45
DoumaGreg,2,982,491
CraftyGuild,2,982,491
Trinitydraco1,2,2692,1346
64e104205fc34a0,2,2696,1348
lorrainebomber,2,2696,1348
rishisonwal,2,128,64
_blackaquarius,2,1072,536
Trackertracker2,2,994,497
bcbhere,2,994,497
WaterWisdoms,2,210,105
GerriManderink,2,2584,1292
BROWNEBilly,2,1066,533
newsynewshound,2,212,106
becluvstravel,2,212,106
emma_rn92em,2,2582,1291
gewjr,2,212,106
PerhamFocus,2,1010,505
The_Kid_Ganja,2,1010,505
eisner_ryan,2,1010,505
kathyb5783,2,2588,1294
True_Wisdom4U,2,2598,1299
AnastasiosManol,2,2366,1183
ashacarlos,2,2588,1294
LRMurphh,2,2588,1294
JaneLovesBach,2,212,106
cryptickitty,2,1358,679
westmm4028,2,82,41
SandraHalifax,2,2594,1297
Max_Gross,2,2594,1297
Edged_In_Blue,2,1066,533
PicassoRecruit,2,1066,533
Ann05302893,2,82,41
louisemosrie,2,2368,1184
notagentsmith,2,2370,1185
txswede2010,2,2370,1185
GranshoabM,2,2554,1277
thewonderladie,2,1016,508
BrodyCOConnell1,2,2370,1185
mattsimpson417,2,2560,1280
CharlieMMAFAN,2,2562,1281
ksm_kingston,2,82,41
tosia30,2,82,41
LucRichert,2,2370,1185
Mr__King_,2,82,41
Juliacsk,2,2572,1286
fadli_tamam,2,2574,1287
Keyyy92,2,2574,1287
ToxicLemon69,2,1358,679
luv2grdsns,2,212,106
J8mes_b,2,2576,1288
gstewtwo,2,2594,1297
Skyebright8,2,2598,1299
2014_judi,2,2644,1322
mlinzyffighter,2,1360,680
FarmingtonPatch,2,2624,1312
ZombiesAreBad,2,2624,1312
2of,2,2360,1180
NatalieMac84,2,998,499
mecl,2,1360,680
CrapanzanoRobin,2,1070,535
CovidWatcher,2,200,100
ZOOmility,2,2358,1179
MazurMargaret,2,90,45
ERAzMan,2,1068,534
Farzane53395650,2,996,498
deborahc613,2,2638,1319
Gav_Live229,2,80,40
KazHumphries,2,80,40
BridgeenMckenna,2,80,40
OPEN_NOLA,2,2640,1320
NormanGagnon3,2,2642,1321
vgrade,2,2644,1322
kuremijadyc,2,214,107
scuddertravel,2,2620,1310
BrooklynStoop,2,128,64
chezznyjones,2,128,64
LindaBerginOAM,2,1006,503
ERTBen,2,2600,1300
SaurEd6,2,2602,1301
TedZukoski,2,2604,1302
Lexsticy,2,2604,1302
debr1776,2,128,64
ReenieH8sTrump,2,2606,1303
TEX1200,2,1004,502
StupidConstable,2,1340,670
FunTimeFred1,2,1004,502
geoffsmith55,2,2612,1306
walkrunfly1,2,2612,1306
AntoniBragadino,2,2612,1306
A_GlobalCitizen,2,2612,1306
SearingUnicorn,2,1068,534
cams_super,2,214,107
hugofroyo,2,90,45
Charlottel_Hart,2,156,78
here_since_0820,2,68,34
nancysadlier,2,3094,1547
thomasfletchers,2,256,128
sarahnashmyers1,2,56,28
HITManZac,2,3704,1852
otto_maddoxx,2,3706,1853
SonkoNews,2,816,408
PeterSeller9,2,1406,703
lordshipchurch,2,134,67
Becca1812,2,256,128
jasmine62246739,2,1406,703
Robzy__,2,2142,1071
prophetdaniel3,2,1754,877
220Amoma4,2,1140,570
DataforcSandra,2,2138,1069
TorCentre,2,3720,1860
NeilHar38005083,2,256,128
AmitMontyin,2,100,50
cgk205,2,1142,571
imdancarroll,2,256,128
dmjossel,2,814,407
theMidlifeMaven,2,3702,1851
sandoly,2,3700,1850
nathaliecastil,2,98,49
CultureWarlord,2,3688,1844
cybyst,2,122,61
JohnStamper,2,3672,1836
WatchTVChannels,2,254,127
timothyjfinn,2,56,28
Tomtmjoe,2,3680,1840
rinaskal,2,164,82
HappyBowWow,2,3688,1844
mylesie,2,3688,1844
ncannellf,2,3690,1845
kenn264,2,3698,1849
Mike_Padgett,2,3690,1845
Gratefulval2,2,3692,1846
SandraJ71137566,2,3694,1847
ladykitchenless,2,818,409
Deene20919373,2,2144,1072
momochacha24,2,56,28
Lorisorenson4,2,154,77
Chic_AvantGarde,2,2144,1072
mvassy14,2,100,50
Debbie30955591,2,814,407
ChinehamIndie,2,1406,703
MarcTriller,2,54,27
truf8ke,2,1148,574
newsradiowkcy,2,188,94
MrMarkRedfield,2,1756,878
Camns1,2,54,27
rabbithole59,2,3786,1893
CeeReedy,2,3786,1893
sophoria_,2,54,27
DarienCEOJayme,2,1148,574
DzurkoDebbie,2,258,129
gobradiouk,2,256,128
Valerie84630349,2,54,27
vieiraUAE,2,3792,1896
pamela_dumanski,2,54,27
xseane,2,3796,1898
shehzadyounis,2,806,403
KatTompkins,2,1596,798
DebbieHowes6,2,134,67
Handsome1105,2,258,129
Erikvongohren,2,188,94
RickHammerly,2,3784,1892
Akarnious,2,3780,1890
BermudaGirl4,2,54,27
HeatherMassey2,2,1754,877
Elle14847031,2,100,50
Ynot_12K,2,100,50
lillydog17,2,188,94
marklawrence,2,812,406
_LOVEINVAIN,2,3748,1874
PauliticalEye,2,812,406
chrisetchells,2,1146,573
forsyth_barb,2,3758,1879
ygJul,2,1146,573
CarolSkarlat,2,188,94
rmsalerno1,2,810,405
leviasign,2,100,50
MNettiePalmer,2,3770,1885
hilary_sm,2,122,61
HollyHold1,2,3774,1887
RaySharradh,2,1756,878
Cane303,2,3664,1832
maggieanneh,2,134,67
kat_gris,2,56,28
DoraKnudsen,2,252,126
PeterZuzga,2,3580,1790
rrabg5,2,1132,566
RandyCotton10,2,252,126
alex22545655,2,252,126
shaun_robs,2,2166,1083
Speedy_Tomato,2,2166,1083
RickySone,2,190,95
BrianHHunt1,2,828,414
1950Jeannette,2,828,414
GlamgurlJ,2,252,126
PaulaKnowlton2,2,1134,567
Puii_Walaiporn,2,828,414
E20Launderette,2,3598,1799
CPatrickPlay,2,828,414
seethepost,2,3600,1800
TakeWeightOffMD,2,3600,1800
PanthPnk,2,2162,1081
ScottRi10519114,2,252,126
TyBall9,2,1132,566
TerrenceMyles,2,1752,876
PatchMichigan,2,134,67
jeepjohn,2,830,415
ThatJediScum,2,834,417
KSJE_News,2,834,417
YetiBlue2,2,2176,1088
Pilipalapinc1,2,3558,1779
sharonslodounik,2,832,416
dr_pamela_,2,1130,565
EvilDave_NXT,2,3568,1784
MarieCamalier,2,3568,1784
thierry_pette,2,98,49
buff_s,2,2172,1086
katfominykh,2,3574,1787
Abstract_Drift,2,2170,1085
evaAber,2,98,49
Workbook10,2,98,49
healthnewsmore,2,98,49
Sean_Leaver,2,1132,566
gotswineflu,2,3576,1788
LisaCum10444478,2,252,126
LJHWestern,2,826,413
baponr31,2,254,127
jimkhm,2,2154,1077
LDConners,2,134,67
IanGreenwood6,2,2156,1078
NellaKalfayan,2,254,127
TTomalin,2,2154,1077
MissingMardiGra,2,3652,1826
MattLabor,2,3652,1826
EArttalk,2,254,127
WolffieWolf,2,3656,1828
michaelpurvis64,2,3658,1829
Tikisrose,2,826,413
Trump66611,2,3658,1829
Nobilis619,2,1404,702
healthfoodat,2,56,28
Michael06430667,2,56,28
Peter_Voshol,2,2152,1076
treesey,2,2150,1075
GlowLovely,2,56,28
SeriousSpidey,2,154,77
FreitagDesign,2,2156,1078
egnzlz86,2,190,95
breadandtea,2,1134,567
abbavitch,2,3644,1822
_ph1bs_,2,3612,1806
TC_McCarthy,2,3614,1807
davat_marie,2,3614,1807
MediaPhiled,2,2162,1081
Littlesparrow9,2,1602,801
Srdowntown,2,154,77
jumboglo,2,2162,1081
norasack,2,3630,1815
NewYorkSEO123,2,1314,657
park_jongwook,2,824,412
CarolineBLabour,2,824,412
Evcoc54,2,1602,801
margare02726836,2,2162,1081
notorioushilary,2,2160,1080
HelenG63105,2,3636,1818
123izzie,2,3636,1818
markrstoll,2,3642,1821
Dalessandro4AZ,2,3798,1899
AngieLoveWard,2,2124,1062
moimyselfme,2,164,82
lhumphries13,2,4026,2013
ecoevoenviro,2,4014,2007
zapoteco,2,2092,1046
JayTuma1,2,2092,1046
lilian_chiwera,2,4020,2010
susrust,2,4020,2010
CathyGTexas,2,1588,794
CapeQueen75,2,4022,2011
AltenaB,2,4024,2012
mennekinpis,2,4030,2015
nevermindgap,2,102,51
DownUnderCelt,2,266,133
Theresa02824960,2,50,25
NEQueensNY,2,1704,852
SpicysFiles,2,4036,2018
tempkt,2,4036,2018
iamfintel,2,102,51
jonwil59,2,1412,706
SaltleyGates,2,1414,707
UC3Miami,2,50,25
ConnHealthITeam,2,4012,2006
fett1111,2,4010,2005
lasavloff,2,784,392
rjayne_n,2,264,132
BoomerBaby54,2,786,393
FireandAviation,2,786,393
inmeasententia,2,3980,1990
tjelle13,2,2094,1047
AngusGirl,2,1310,655
DriverHiro,2,102,51
ZarathushtraBC,2,1590,795
criscarlson,2,186,93
SherrinThePain,2,3992,1996
EileenS8,2,2092,1046
Nav2115,2,3994,1997
jkastritis,2,1590,795
Paladin4Justice,2,4002,2001
griseldamussett,2,4002,2001
good_karma_bon,2,784,392
PamSabourin,2,50,25
AnneMcGarryMars,2,4042,2021
deonteo,2,4044,2022
great_news12,2,102,51
FordPrefect747,2,778,389
MAEgofrance,2,4088,2044
DRHsMidgarCafe,2,1164,582
theitgeek80,2,50,25
egregiousknave,2,1310,655
soumya_goblue,2,1764,882
sad_sadfaces,2,1164,582
ZeroSumGameNOT,2,778,389
BenMastaitis,2,4100,2050
chicawis,2,2080,1040
pamcurtis4210,2,4054,2027
aziegler,2,4102,2051
GetMyGist,2,2080,1040
MMcgeemeb,2,268,134
PatsyJa26446841,2,1766,883
poetriot,2,1164,582
KoAla35321,2,268,134
newborl,2,4106,2053
harvey_cynthis,2,1164,582
AnotherShitlord,2,50,25
ohbuddy65,2,780,390
your_neighbors,2,780,390
AlanFelauer,2,1418,709
BruyneMonique,2,266,133
RySaRoSe_05,2,2088,1044
JasonNParkinson,2,4058,2029
LauraLAbythesea,2,4062,2031
scarymom76,2,782,391
PeachDelphine,2,4064,2032
NYCMSMC1965,2,782,391
leomujahid1604,2,266,133
JakeS_Tucker,2,50,25
DanielMJ83,2,4072,2036
HollyKFOX_CBS,2,4072,2036
bestjacob17,2,1584,792
ruchi_marshal,2,1162,581
BrianGrNotABot,2,4074,2037
demconnection,2,4074,2037
dev_bot9190,2,266,133
SugarG23,2,50,25
DimChanceCariad,2,786,393
KingCalmette,2,3970,1985
newman_fj,2,258,129
Dieter117,2,1594,797
_wzc__,2,1150,575
Brad_ders,2,3854,1927
chrishanrahan,2,3854,1927
LaviniaHilltopp,2,2116,1058
HereToEmphasize,2,1152,576
DaveMur12735356,2,260,130
delilahwast,2,798,399
ekdosi,2,1762,881
Venom__Doc,2,3858,1929
Patrici90883364,2,52,26
Bartonella,2,2114,1057
StephensGarrick,2,798,399
jmayorga888,2,798,399
LynnFors,2,3866,1933
honeybeepetal,2,3868,1934
MichellStorm10,2,796,398
Energizer_Girl,2,154,77
ElaineYbarra5,2,2108,1054
Milenita80,2,260,130
Vlgarza2u,2,3844,1922
cindian1,2,3840,1920
MeallyHen,2,3836,1918
calbulldog,2,54,27
JoeyHorn_,2,804,402
angelsadegh,2,1148,574
LaDow,2,1406,703
Rufree13,2,54,27
CopticDisco,2,3816,1908
deion_gmn,2,804,402
appseyes,2,3816,1908
Cndrightmatters,2,3818,1909
JPCG63,2,1148,574
tkayh57,2,54,27
MikeLovesSports,2,1312,656
bradhooperarch,2,3832,1916
StunnedVoter,2,3832,1916
stephiekeachie,2,188,94
rnadna2,2,3834,1917
WashYourHands55,2,3836,1918
ClarksonChuck,2,3890,1945
rsgaddy20,2,52,26
Auzmodeus,2,186,93
WeirMB,2,3956,1978
Nick_Theobald,2,3942,1971
rosesfortrevor,2,52,26
NomeGastro,2,52,26
JefGurney,2,3948,1974
nlptrainingja,2,52,26
Lauren_6489,2,102,51
hlthnews,2,790,395
WarsARacket,2,3952,1976
VeraPar88750449,2,264,132
vivjones10,2,3892,1946
toriKh,2,1762,881
TortieMom,2,1762,881
marsuekl,2,102,51
IamLilyG,2,1590,795
TheFootyExp3rt,2,264,132
JimJam255,2,788,394
CLManussier,2,3964,1982
obiwan_30,2,788,394
delexical,2,3940,1970
BrouHaHa67,2,52,26
Geotimeisnow,2,52,26
ssslily,2,52,26
jodicoyote11,2,794,397
ArtisticEye1,2,794,397
StoryHaikuTanka,2,3894,1947
Denabashir1,2,52,26
BrentMo75626317,2,52,26
damon_fowler99,2,262,131
Key2MiddleEast,2,2106,1053
MiZiggie,2,1156,578
thewordsaremaps,2,262,131
BarnstablePatch,2,1408,704
DanMarkEx,2,3914,1957
Cetty67,2,52,26
MukandRita,2,3922,1961
arra_rosie,2,186,93
BrianHKearney,2,3926,1963
MsLensRAMZ,2,792,396
PoeticLieSense,2,52,26
ilikethisname2,2,834,417
TheNewElizabeth,2,3548,1774
Allyjambo,2,3094,1547
umakantsingh_IN,2,1112,556
whodatf,2,3240,1620
wlabovitz,2,3240,1620
ChuckFree1957,2,240,120
fatbadger442,2,3246,1623
ptrkmck1,2,64,32
LennyEnglishJr,2,194,97
RandyLeeBarbee1,2,96,48
ElaineWiley14,2,240,120
fararod,2,3248,1624
chrisv250,2,3230,1615
TraceyRees2,2,3248,1624
Lah_Hoodrich,2,2228,1114
yugoslav_luka,2,96,48
Eglajs,2,3254,1627
STJ_UshawMoor,2,240,120
dveee13,2,64,32
Old3rd,2,64,32
r_ketterling,2,240,120
chrisyanke,2,3230,1615
paradise_carl,2,2230,1115
katgal4,2,58,29
DanielleBloeme,2,3204,1602
TheTweetsOfMP,2,884,442
BeckyPoland2,2,132,66
RhodeIslandRT,2,3194,1597
Health_PromoNow,2,194,97
mickstackle,2,162,81
ollyw1ll,2,162,81
klgrey1414,2,132,66
smithy1155_Bot,2,194,97
pghdrew,2,3206,1603
Hyper_Number,2,132,66
RobynStapel,2,238,119
MindOutThere,2,96,48
mummylal,2,3216,1608
ManyMindsMeet,2,3216,1608
MichaelSiraguse,2,880,440
dtzb,2,3220,1610
EmilyShapiro1,2,3220,1610
iBringBalance,2,880,440
parentchain,2,3256,1628
HMongilio,2,3258,1629
ishak_angela,2,64,32
Cannabis_Pro,2,3292,1646
KSue2759,2,3282,1641
RealTurkana,2,3282,1641
BlondFather,2,3284,1642
TheRiseOFLakers,2,1112,556
richpizzi,2,3288,1644
mfaltynski,2,96,48
rqskye,2,3290,1645
LaSa78741,2,1114,557
kamarajdisciple,2,3292,1646
mellowdemon69,2,96,48
lk8mitchell,2,1114,557
kelley12matt,2,870,435
Iwontcalmdown,2,3296,1648
BrianNolan1974,2,3298,1649
UTAS_MPH,2,3298,1649
CTrekur,2,3302,1651
CTFreemasons,2,1320,660
danniela_cutie,2,132,66
CRobertBuchanan,2,3280,1640
HippocratesNews,2,3280,1640
pg0268,2,1392,696
GerdZeiler,2,64,32
StaciAnn,2,2226,1113
AlmanorJan,2,240,120
raymond_benton,2,132,66
alexa_warrior,2,1618,809
DarthDandious,2,2226,1113
HERRERA_BONILLA,2,3262,1631
HamanishiDerek,2,64,32
GlennDavis2019,2,64,32
NorCalGirl12,2,240,120
askproperty,2,3268,1634
TJSullivanLA,2,124,62
vkulasekera,2,872,436
bigdude_365,2,3272,1636
FooteRikk,2,1112,556
murixbob,2,64,32
RianaZaire,2,872,436
VoteBh2020,2,1618,809
Miss_L_Ray,2,1734,867
Yo____M,2,3186,1593
teenyjayy,2,132,66
pdog11234,2,894,447
rvc86,2,3114,1557
CoquitlamRT,2,1100,550
carrieme44,2,132,66
ArrickSports,2,3118,1559
emcgarvey,2,2258,1129
ChicagoBernie,2,3122,1561
rothsara,2,3122,1561
calvinwburford,2,894,447
NotMyPresidente,2,3128,1564
sylviaulloa,2,2254,1127
WriterDMac,2,2258,1129
SWEETPOTAT0314,2,894,447
mullenbe11,2,894,447
nickwelp,2,894,447
SammyBytes,2,2254,1127
____Roar____,2,3132,1566
CllrChalmersSNP,2,2254,1127
teamshrews,2,3134,1567
EndLockDown,2,3112,1556
AnnaMHargrave,2,1388,694
MrCoolLooking75,2,896,448
TRGG0101,2,896,448
Mc188945,2,3098,1549
phr5ed,2,234,117
jmarkwrite,2,898,449
SecresspSharo,2,898,449
RobDeArmond,2,3098,1549
NVA_Yinzer,2,234,117
jdf754,2,3100,1550
jblackmanChron,2,2264,1132
Sanchez60388991,2,3102,1551
rhapsodynbloom,2,3104,1552
Reporters_Large,2,3104,1552
KerryConard1,2,234,117
Cat_SweetPea,2,1626,813
RowenaGreen,2,3106,1553
m2in84,2,3108,1554
MashinCock,2,124,62
MikeFL_MCO,2,896,448
MarvinBrite,2,3136,1568
KingsmeadMrT,2,3140,1570
moraepeg,2,1110,555
TheDanielAde,2,132,66
timothycurtis,2,888,444
mwmjenard,2,162,81
Vaeltaja5,2,1328,664
JdogPitler,2,3170,1585
19_phd,2,3170,1585
JoyfulNonna,2,1622,811
Planets_Univers,2,194,97
benoitpepin1,2,3172,1586
Apy99999,2,194,97
ZossoLavonna,2,1728,864
nina3722_n,2,66,33
theAustinMaxlee,2,66,33
ZenTaoPrincess,2,3176,1588
LauraDurnell,2,3178,1589
YoufymeAI101,2,66,33
annadevine66,2,1622,811
DebiMossScheler,2,3180,1590
lacunalingua_3,2,96,48
ChrisRHood,2,888,444
Bootz1027,2,66,33
SwotTeresa,2,2240,1120
mitcalvinmadiba,2,2240,1120
RajneetiNews,2,1104,552
TooheySpence,2,162,81
spudgun25,2,1624,812
ladytaco,2,66,33
Fed_UpNurse,2,1106,553
Eustace1066,2,236,118
DaleInnis,2,3154,1577
We_Love_Trading,2,890,445
iamrgglover1,2,66,33
avgusergirl,2,889,444.5
vidamthamilton,2,3158,1579
SueAnnis4,2,132,66
qwosl,2,3158,1579
carol_wein,2,236,118
LaurieTMiller,2,1730,865
louishowley,2,2242,1121
Raoul69Franco,2,124,62
AnnMolloy12,2,242,121
OstapiukJ,2,868,434
pookoo_2000,2,3310,1655
Traveller_Makk,2,3474,1737
jhvilas,2,846,423
LJARNOLD100,2,192,96
azworltrav,2,192,96
DebbieBradnum,2,248,124
ChelleStenn,2,3472,1736
Hearts_afireUSA,2,248,124
GonzaloLohiol,2,2186,1093
mikko4216,2,1126,563
appliedsoft,2,1126,563
KCGreen17,2,1398,699
lovelysarahjane,2,1752,876
obinson,2,3474,1737
herrnik,2,248,124
commonsense258,2,3474,1737
andreads500,2,844,422
timatotoro,2,60,30
newc88,2,3478,1739
6bq9music,2,3478,1739
NEmpirecd2003,2,1750,875
Julip32002844,2,98,49
cleanwatr,2,1610,805
LibbyMae14,2,2190,1095
Jasonsmumr,2,3444,1722
MeowayBoopchin,2,848,424
JoyArias7,2,3450,1725
adrienne_DPI,2,60,30
NigelGallagher9,2,60,30
gonzo_30531,2,3454,1727
didiermisson,2,3456,1728
HarveyKeh,2,3458,1729
MelissaRabb1,2,3458,1729
ISLSS,2,3458,1729
mojofire1,2,1316,658
AlanJepson4,2,3460,1730
PStreetboutique,2,60,30
RedRose34008346,2,846,423
PamMcKelvy,2,3464,1732
donegonedoneit1,2,1610,805
Breaking24_7,2,3464,1732
vesonder,2,3480,1740
vdpierre9,2,842,421
HeiSchonin,2,1398,699
shrambomb,2,836,418
rogerwilkinson3,2,2182,1091
RilwanFox8,2,2178,1089
nayasala,2,3522,1761
crudeoil1000,2,250,125
melissabak3,2,154,77
ShermanTom,2,250,125
GwenRoss14,2,836,418
nightlight27k,2,250,125
KINGS1973,2,3536,1768
loughnaneno5,2,154,77
abzeronow,2,836,418
g4073013440,2,134,67
Tracey69327123,2,154,77
_MissRandi,2,3540,1770
SusanPoe7,2,3540,1770
patstagepage,2,3542,1771
LeighBroadway,2,3546,1773
TheresaC1231,2,1402,701
ninasergison_0,2,838,419
Catnixidy,2,3518,1759
SimonJarrett72,2,98,49
69NiceBot69,2,3512,1756
debgaret68,2,248,124
BarryWile82,2,1608,804
NewportShuGirl,2,248,124
JenBaty,2,3488,1744
soozywooozy,2,1608,804
OmCatz,2,842,421
MissMelissa_410,2,1752,876
DCPolicecorrupt,2,3488,1744
stella105eric,2,1400,700
KatnissEM,2,1128,564
danie_d,2,2182,1091
ksaun001,2,3498,1749
Ss51202463,2,840,420
Healingriver69,2,840,420
PissedOffTory,2,2182,1091
JohnAWilcox,2,840,420
SaltmeadowGroup,2,840,420
sneed_sherry,2,192,96
bryozoan,2,98,49
Nygma619,2,868,434
pink5petal,2,244,122
MJKellySmith,2,2208,1104
rjcmcp,2,1118,559
safc4ever,2,3350,1675
SaashaSingh1,2,862,431
dynamicsach,2,1614,807
Sybil4076futn,2,244,122
kimissive,2,62,31
CoronavirusDk,2,244,122
healthystartgo,2,62,31
onlysunnyskies,2,62,31
gig_42,2,1614,807
JWalker55555,2,244,122
KrissKr89677949,2,62,31
ecobard,2,3364,1682
lyndag20,2,244,122
PaulaAd18876981,2,62,31
DrZahwa,2,2204,1102
_npryan,2,244,122
paradelady,2,3344,1672
BaxterPeterba,2,3344,1672
HJD1981,2,132,66
Ellen61217727,2,62,31
ElaineLuther,2,868,434
johnyoooon,2,242,121
uscprovost,2,3316,1658
gagen_patricia,2,2220,1110
bluefirerising,2,1740,870
EmpressRenee,2,1114,557
4SauFung,2,1392,696
RD_Ford24,2,242,121
avildsen,2,2216,1108
MeconiumHappens,2,3336,1668
vauxguy,2,1746,873
HRberkey,2,864,432
AJIsaac13,2,62,31
ewhitehair2000,2,62,31
SgonzalesGonz,2,62,31
Louisecanr,2,864,432
MissKatie221,2,1116,558
KathyObear,2,3374,1687
OxfordBrazil,2,244,122
SandraWors3,2,3440,1720
pencolton,2,3428,1714
monkeymonk2012,2,3416,1708
CloeteHeather,2,854,427
linesonmyface1,2,164,82
diaBEATeaze,2,1316,658
nigelj08223325,2,854,427
RobertCottoJr,2,3418,1709
e_mendz,2,246,123
1970genxmum,2,3426,1713
Mark_rudekids,2,2198,1099
Thelucegoose,2,62,31
FinnSammy43,2,850,425
RealMatSmith,2,3434,1717
ShigoleenBilli,2,246,123
deembe_,2,2198,1099
typhanieluv,2,3436,1718
EricSwedlund,2,2192,1096
Witlkatt,2,1124,562
merry_ghouled,2,1612,806
FlipNoir,2,854,427
irescuerabbits,2,854,427
SteveHensonME,2,3408,1704
lyn_va,2,3404,1702
tubedbeam,2,858,429
45isalier,2,2204,1102
ElizabethLorra6,2,3378,1689
molavi41,2,62,31
Ocitman,2,1119,559.5
mckeedi,2,1748,874
wyjkd,2,62,31
DrPalssonUNC,2,3384,1692
kvnq_sammie,2,3384,1692
DannyG158,2,3388,1694
ColinBHolman,2,1120,560
keithbutler01,2,1614,807
MKRhoades,2,164,82
Phyllis17570617,2,856,428
PublicHealthRTs,2,3396,1698
PalFarrah,2,1284,642
ContentTBA,2,3402,1701
Takethebullet1,2,50,25
bremishome,2,4330,2165
AdaQuin41827278,2,8,4
The_NewArab,2,222070,111035
ligomersall,2,18792,9396
draiochta14,2,84554,42277
NewsChannel10,2,83962,41981
mcboingboing,2,586,293
rolandlisf,2,12082,6041
djjohnsondwayne,2,10,5
redhead1012,2,482,241
SedgwickCounty,2,18916,9458
notrehta,2,496,248
Efkin56,2,10,5
_Carja,2,32722,16361
PB__46,2,412,206
Hugorelly,2,9874,4937
SmythJimmy,2,496,248
mannystar7,2,482,241
JClarkNBCS,2,220550,110275
lisalcolangelo,2,9856,4928
MartinJuhl2,2,348,174
fact_covid,2,19016,9508
wolfinpdx,2,452,226
DebiecJacek,2,9852,4926
news_gazette,2,84580,42290
CBSMiami,2,210902,105451
bmls797,2,9904,4952
wausauherald,2,15134,7567
GovMLG,2,84934,42467
1957eddie,2,12014,6007
WillKeenan,2,18662,9331
celia6996,2,6,3
sylvia257,2,496,248
IMsuccess_blog,2,432,216
SteveJacksonVA,2,206330,103165
Tweetman3434,2,20,10
MorpheusBeing,2,9948,4974
HalloweenBlogs,2,9942,4971
EclecticRadical,2,46950,23475
JuliasJam,2,360,180
finescoop,2,20,10
matthewtkrause,2,402,201
NextBillion,2,209452,104726
Clay_Masters,2,18782,9391
EdwardJWHunter,2,9922,4961
Prof_Tweeper,2,33056,16528
ron_mould,2,12072,6036
strikerightnote,2,348,174
JeanDeLeon65,2,402,201
morganvb_,2,384,192
LisaMil51544856,2,6,3
GiGi29974313,2,482,241
JCartwrlghtNOT,2,231254,115627
glenndirix,2,558,279
Sher_Patrick,2,452,226
FFlanagan5,2,538,269
theBAtimes,2,9767,4883.5
ParkSlopePatch,2,14968,7484
SportsDayDFW,2,80522,40261
TKOA702,2,558,279
projo,2,238558,119279
InspiringU2,2,242080,121040
MaireNiBrun1,2,384,192
margot__pi,2,558,279
globalissuesweb,2,47974,23987
steven_vaughan,2,558,279
ChildOfAlba,2,19252,9626
Parthenon1,2,19252,9626
HarmonyUsInc,2,80418,40209
wyffnews4,2,245342,122671
rizweden,2,346,173
Dave_Pitinga,2,522,261
timestribune,2,80336,40168
HeyRatty,2,14990,7495
Justmemarie2,2,14994,7497
chefgina1,2,401,200.5
kcnadley,2,452,226
LRKnost,2,9842,4921
BruceBourgoine,2,81354,40677
judi67509136,2,4,2
Mancman10,2,12106,6053
adonsports,2,9842,4921
icequeeneee,2,4,2
area51elvis,2,9838,4919
Iran_GOV,2,12110,6055
dailyrepublic,2,9826,4913
all_serena,2,12116,6058
mr_sandtoes,2,522,261
MrBurlison,2,372,186
_johnbyrne,2,12120,6060
Ladycorvia,2,9808,4904
DiegoDubois54,2,434,217
lynne_lupton,2,20,10
Kirsty_Brimelow,2,32344,16172
AnneWHilborn,2,32322,16161
erasmusGasare,2,384,192
Eventaille,2,384,192
Accounting_jt,2,348,174
ShannaPettegre1,2,46344,23172
WBUR,2,175666,87833
dbcurren,2,11890,5945
MrRoscoeDog1,2,454,227
keloland,2,185738,92869
FresnoBee,2,186772,93386
MCmuckraker,2,45230,22615
04kazumi17,2,89752,44876
sbsun,2,89072,44536
TonyBryce2,2,424,212
nickynicky77551,2,494,247
noalpha_allbeta,2,10064,5032
nhpr,2,88618,44309
JAYLB23,2,10058,5029
CROWNstudy1,2,454,227
iamLucretiaMott,2,88214,44107
DryburghDotCom,2,536,268
irish_news,2,188008,94004
escribanonavas,2,87956,43978
stevekrohn,2,188462,94231
Findings2020,2,432,216
RossFreePress,2,11878,5939
AccringtonNews,2,10058,5029
mommaahava,2,11880,5940
yawbee70,2,2,1
Sophie_Mokoena,2,183386,91693
BSimonward,2,374,187
SantaBantaSing2,2,494,247
DailyBreezeNews,2,91038,45519
paoloigna1,2,176780,88390
TaiTai65839562,2,2,1
jwomack,2,10166,5083
STForeignDesk,2,90718,45359
atsaves_demetra,2,582,291
Candle_Of_Peace,2,18236,9118
CourcheneRa,2,20,10
char_nee,2,582,291
GlobeArts,2,179858,89929
Mstyc,2,10132,5066
jesslahey,2,90178,45089
CraigCo62,2,44938,22469
cwebb1024,2,11838,5919
claudiddles,2,562,281
wernerkeil,2,15348,7674
DianaVi16022259,2,6,3
sergimulero,2,11844,5922
CatCaspian,2,15332,7666
Wandafay,2,15324,7662
jbasiliko,2,432,216
theo78,2,18362,9181
rs_53_dokupe,2,402,201
MoorlandVDarwen,2,2,1
Feffs,2,15256,7628
CindyBlattman,2,560,280
FRIENDInc1,2,20,10
J_Cooks,2,584,292
